obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode
5762,99942,,LT8MC2t,2021-02-21 01:14:05.867000+00:00,156.43138,-16.29834,15.7,G,C57,Gaia2,CCD
5763,99942,,LT8MC2t,2021-02-21 01:24:05.867000+00:00,156.42127,-16.29426,15.7,G,C57,Gaia2,CCD
5764,99942,,LT8MC2t,2021-02-21 01:34:05.866000+00:00,156.41154,-16.29004,15.8,G,C57,Gaia2,CCD
5765,99942,,LT8MC2t,2021-02-21 01:44:05.866000+00:00,156.40158,-16.28605,15.6,G,C57,Gaia2,CCD
5766,99942,,LT8MC2t,2021-02-21 01:54:05.866000+00:00,156.39176,-16.2819,15.6,G,C57,Gaia2,CCD
5767,99942,,LT8MC2t,2021-02-21 02:04:05.866000+00:00,156.38167,-16.27781,15.6,G,C57,Gaia2,CCD
5768,99942,,LT8MC2t,2021-02-21 02:14:05.865000+00:00,156.372,-16.27366,15.6,G,C57,Gaia2,CCD
5769,99942,,LT8MC2t,2021-02-21 02:24:05.865000+00:00,156.36201,-16.26962,15.6,G,C57,Gaia2,CCD
5770,99942,,LT8MC2t,2021-02-21 02:34:05.865000+00:00,156.35219,-16.26553,15.5,G,C57,Gaia2,CCD
5771,99942,,LT8MC2t,2021-02-21 02:44:05.864000+00:00,156.34214,-16.26137,15.5,G,C57,Gaia2,CCD
5772,99942,,LT8MC2t,2021-02-21 02:54:05.864000+00:00,156.33249,-16.25733,15.5,G,C57,Gaia2,CCD
5773,99942,,LT8MC2t,2021-02-21 03:04:05.864000+00:00,156.32226,-16.25306,15.4,G,C57,Gaia2,CCD
5774,99942,,LT8MC2t,2021-02-21 03:14:05.864000+00:00,156.31271,-16.24965,15.4,G,C57,Gaia2,CCD
5775,99942,,LT8MC2t,2021-02-21 03:24:05.863000+00:00,156.30247,-16.24508,15.5,G,C57,Gaia2,CCD
5776,99942,,LT8MC2t,2021-02-21 03:34:05.863000+00:00,156.29263,-16.24076,15.4,G,C57,Gaia2,CCD
5777,99942,,LT8MC2t,2021-02-21 03:44:05.863000+00:00,156.28317,-16.23651,15.4,G,C57,Gaia2,CCD
5778,99942,,LT8MC2t,2021-02-21 03:54:05.863000+00:00,156.27315,-16.23233,15.4,G,C57,Gaia2,CCD
5779,99942,,LT8MC2t,2021-02-21 04:04:05.862000+00:00,156.26341,-16.22825,15.4,G,C57,Gaia2,CCD
5780,99942,,LT8MC2t,2021-02-21 04:14:05.862000+00:00,156.25331,-16.22391,15.4,G,C57,Gaia2,CCD
5781,99942,,LT8MC2t,2021-02-21 04:24:05.862000+00:00,156.24367,-16.21977,15.3,G,C57,Gaia2,CCD
5782,99942,,LT8MC2t,2021-02-21 04:34:05.862000+00:00,156.23364,-16.21561,15.3,G,C57,Gaia2,CCD
5783,99942,,LT8MC2t,2021-02-21 04:44:05.861000+00:00,156.22388,-16.21134,15.3,G,C57,Gaia2,CCD
5784,99942,,LT8MC2t,2021-02-21 04:54:05.861000+00:00,156.21411,-16.20719,15.3,G,C57,Gaia2,CCD
5785,99942,,LT8MC2t,2021-02-21 05:04:05.861000+00:00,156.20427,-16.20301,15.3,G,C57,Gaia2,CCD
5786,99942,,LT8MC2t,2021-02-21 05:14:05.860000+00:00,156.19437,-16.19873,15.3,G,C57,Gaia2,CCD
5787,99942,,LT8MC2t,2021-02-21 05:24:05.860000+00:00,156.18458,-16.19444,15.3,G,C57,Gaia2,CCD
5788,99942,,LT8MC2t,2021-02-21 05:34:05.860000+00:00,156.17468,-16.19019,15.3,G,C57,Gaia2,CCD
5789,99942,,LT8MC2t,2021-02-21 05:44:05.860000+00:00,156.16495,-16.18588,15.3,G,C57,Gaia2,CCD
5790,99942,,LT8MC2t,2021-02-21 05:54:05.859000+00:00,156.15518,-16.1816,15.2,G,C57,Gaia2,CCD
5791,99942,,LT8MC2t,2021-02-21 06:04:05.859000+00:00,156.14532,-16.17739,15.3,G,C57,Gaia2,CCD
5792,99942,,LT8MC2t,2021-02-21 06:14:05.859000+00:00,156.1354,-16.17305,15.2,G,C57,Gaia2,CCD
5793,99942,,LT8MC2t,2021-02-21 06:24:05.859000+00:00,156.12568,-16.16891,15.3,G,C57,Gaia2,CCD
5794,99942,,LT8MC2t,2021-02-21 06:34:05.858000+00:00,156.11579,-16.16447,15.2,G,C57,Gaia2,CCD
5795,99942,,LT8MC2t,2021-02-21 06:44:05.858000+00:00,156.10604,-16.16016,15.2,G,C57,Gaia2,CCD
5796,99942,,LT8MC2t,2021-02-21 06:54:05.858000+00:00,156.09626,-16.15598,15.2,G,C57,Gaia2,CCD
5797,99942,,LT8MC2t,2021-02-21 07:04:05.858000+00:00,156.08653,-16.15148,15.4,G,C57,Gaia2,CCD
5798,99942,,LT8MC2t,2021-02-21 07:14:05.857000+00:00,156.07681,-16.14733,15.6,G,C57,Gaia2,CCD
5799,99942,,LT8MC2t,2021-02-21 07:54:05.856000+00:00,156.03762,-16.12969,15.5,G,C57,Gaia2,CCD
5800,99942,,LT8MC2t,2021-02-21 08:04:05.856000+00:00,156.02824,-16.12543,15.4,G,C57,Gaia2,CCD
5801,99942,,LT8MC2t,2021-02-21 08:14:05.856000+00:00,156.01727,-16.1203,15.4,G,C57,Gaia2,CCD
5802,99942,,LT8MC2t,2021-02-21 08:24:05.855000+00:00,156.00866,-16.11656,15.3,G,C57,Gaia2,CCD
5803,99942,,LT8MC2t,2021-02-21 08:34:05.855000+00:00,155.99878,-16.11207,15.3,G,C57,Gaia2,CCD
5804,99942,,LT8MC2t,2021-02-21 08:44:05.855000+00:00,155.98894,-16.1076,15.2,G,C57,Gaia2,CCD
5805,99942,,LT8MC2t,2021-02-21 08:54:05.855000+00:00,155.97935,-16.10313,15.3,G,C57,Gaia2,CCD
5806,99942,,LT8MC2t,2021-02-21 09:04:05.854000+00:00,155.96964,-16.09875,15.3,G,C57,Gaia2,CCD
5807,99942,,LT8MC2t,2021-02-21 09:14:05.854000+00:00,155.9597,-16.09421,15.3,G,C57,Gaia2,CCD
5808,99942,,LT8MC2t,2021-02-21 09:24:05.854000+00:00,155.95004,-16.0899,15.3,G,C57,Gaia2,CCD
5809,99942,,LT8MC2t,2021-02-21 09:34:05.854000+00:00,155.94039,-16.08518,15.3,G,C57,Gaia2,CCD
5810,99942,,LT8MC2t,2021-02-21 09:44:05.853000+00:00,155.93067,-16.08095,15.3,G,C57,Gaia2,CCD
5811,99942,,LT8MC2t,2021-02-21 09:54:05.853000+00:00,155.92107,-16.07647,15.4,G,C57,Gaia2,CCD
5812,99942,,LT8MC2t,2021-02-21 10:04:05.853000+00:00,155.91116,-16.07195,15.4,G,C57,Gaia2,CCD
5813,99942,,LT8MC2t,2021-02-21 10:14:05.853000+00:00,155.90172,-16.0674,15.4,G,C57,Gaia2,CCD
5814,99942,,LT8MC2t,2021-02-21 10:24:05.852000+00:00,155.8922,-16.06279,15.4,G,C57,Gaia2,CCD
5815,99942,,LT8MC2t,2021-02-21 10:34:05.852000+00:00,155.8823,-16.05831,15.5,G,C57,Gaia2,CCD
5816,99942,,LT8MC2t,2021-02-21 10:44:05.852000+00:00,155.87265,-16.05369,15.5,G,C57,Gaia2,CCD
5817,99942,,LT8MC2t,2021-02-21 10:54:05.852000+00:00,155.8631,-16.04924,15.4,G,C57,Gaia2,CCD
5818,99942,,LT8MC2t,2021-02-21 11:04:05.851000+00:00,155.85361,-16.04466,15.6,G,C57,Gaia2,CCD
5819,99942,,LT8MC2t,2021-02-21 11:14:05.851000+00:00,155.84455,-16.03998,15.5,G,C57,Gaia2,CCD
5820,99942,,99942,2021-02-21 20:38:35.232000+00:00,155.63825,-15.66783,15.1,G,L28,UNK,CCD
5821,99942,,99942,2021-02-21 20:40:43.104000+00:00,155.63654,-15.66717,15.2,G,L28,UNK,CCD
5822,99942,,99942,2021-02-21 20:41:47.040000+00:00,155.63563,-15.66681,15.2,G,L28,UNK,CCD
5823,99942,,99942,2021-02-21 20:47:06.720000+00:00,155.63133,-15.66511,15.2,G,L28,UNK,CCD
5824,99942,,99942,2021-02-21 20:48:10.656000+00:00,155.63029,-15.66475,15.3,G,L28,UNK,CCD
5825,99942,,99942,2021-02-21 20:50:19.392000+00:00,155.62854,-15.664,15.4,G,L28,UNK,CCD
5826,99942,,99942,2021-02-21 20:54:35.136000+00:00,155.62496,-15.66264,15.2,G,L28,UNK,CCD
5827,99942,,99942,2021-02-21 20:56:43.008000+00:00,155.62313,-15.66189,15.2,G,L28,UNK,CCD
5828,99942,,99942,2021-02-21 20:58:50.880000+00:00,155.62142,-15.66122,15.1,G,L28,UNK,CCD
5829,99942,,99942,2021-02-21 21:00:58.752000+00:00,155.61971,-15.66047,15.2,G,L28,UNK,CCD
5830,99942,,99942,2021-02-21 21:02:02.688000+00:00,155.61888,-15.66017,15.2,G,L28,UNK,CCD
5831,99942,,99942,2021-02-21 21:03:06.624000+00:00,155.618,-15.65983,15.1,G,L28,UNK,CCD
5832,99942,,99942,2021-02-21 21:04:11.424000+00:00,155.61696,-15.65944,15.2,G,L28,UNK,CCD
5833,99942,,99942,2021-02-21 21:04:56.525000+00:00,155.61558,-15.66114,16.1,G,G34,Gaia2,CCD
5834,99942,,99942,2021-02-21 21:05:15.360000+00:00,155.61604,-15.65911,15.1,G,L28,UNK,CCD
5835,99942,,99942,2021-02-21 21:07:17.702000+00:00,155.61367,-15.66028,15.7,G,G34,Gaia2,CCD
5836,99942,,99942,2021-02-21 21:08:27.168000+00:00,155.61338,-15.65806,15.1,G,L28,UNK,CCD
5837,99942,,99942,2021-02-21 21:09:38.966000+00:00,155.61179,-15.65947,15.5,G,G34,Gaia2,CCD
5838,99942,,99942,2021-02-21 21:12:32.544000+00:00,155.61083,-15.65733,15.4,G,L39,Gaia2,CCD
5839,99942,,99942,2021-02-21 21:14:50.784000+00:00,155.60808,-15.656,15.1,G,L28,UNK,CCD
5840,99942,,99942,2021-02-21 21:16:09.408000+00:00,155.60788,-15.65608,15.4,G,L39,Gaia2,CCD
5841,99942,,99942,2021-02-21 21:16:58.656000+00:00,155.60621,-15.65533,15.1,G,L28,UNK,CCD
5842,99942,,99942,2021-02-21 21:18:02.592000+00:00,155.60538,-15.65492,15.2,G,L28,UNK,CCD
5843,99942,,99942,2021-02-21 21:18:18.749000+00:00,155.60463,-15.65667,14.1,G,G34,Gaia2,CCD
5844,99942,,99942,2021-02-21 21:19:47.136000+00:00,155.60479,-15.65486,15.4,G,L39,Gaia2,CCD
5845,99942,,99942,2021-02-21 21:20:39.926000+00:00,155.60246,-15.65569,15.6,G,G34,Gaia2,CCD
5846,99942,,99942,2021-02-21 21:21:15.264000+00:00,155.60279,-15.65394,15.1,G,L28,UNK,CCD
5847,99942,,99942,2021-02-21 21:23:17.088000+00:00,155.602,-15.65375,15.2,G,L39,Gaia2,CCD
5848,99942,,99942,2021-02-21 21:24:27.072000+00:00,155.60004,-15.65294,15.2,G,L28,UNK,CCD
5849,99942,,99942,2021-02-21 21:25:31.008000+00:00,155.59921,-15.65253,15.2,G,L28,UNK,CCD
5850,99942,,99942,2021-02-21 21:26:34.944000+00:00,155.59817,-15.65217,15.3,G,L28,UNK,CCD
5851,99942,,99942,2021-02-21 21:28:42.816000+00:00,155.59654,-15.65153,15.2,G,L28,UNK,CCD
5852,99942,,99942,2021-02-21 21:30:50.688000+00:00,155.59479,-15.65069,15.2,G,L28,UNK,CCD
5853,99942,,99942,2021-02-21 21:31:45.984000+00:00,155.59471,-15.65189,15.1,R,B72,Gaia2,CCD
5854,99942,,99942,2021-02-21 21:32:49.056000+00:00,155.59387,-15.65153,15.0,R,B72,Gaia2,CCD
5855,99942,,99942,2021-02-21 21:33:50.400000+00:00,155.59304,-15.65122,14.9,R,B72,Gaia2,CCD
5856,99942,,99942,2021-02-21 21:34:03.360000+00:00,155.592,-15.64967,15.3,G,L28,UNK,CCD
5857,99942,,99942,2021-02-21 21:34:52.608000+00:00,155.59238,-15.65089,15.0,R,B72,Gaia2,CCD
5858,99942,,99942,2021-02-21 21:35:07.296000+00:00,155.59113,-15.64939,15.2,G,L28,UNK,CCD
5859,99942,,99942,2021-02-21 21:35:54.816000+00:00,155.59137,-15.65061,15.1,R,B72,Gaia2,CCD
5860,99942,,99942,2021-02-21 21:36:11.232000+00:00,155.59025,-15.64908,15.1,G,L28,UNK,CCD
5861,99942,,99942,2021-02-21 21:37:15.168000+00:00,155.58942,-15.64861,15.1,G,L28,UNK,CCD
5862,99942,,99942,2021-02-21 21:39:23.040000+00:00,155.58746,-15.64792,15.2,G,L28,UNK,CCD
5863,99942,,99942,2021-02-21 21:43:38.784000+00:00,155.58392,-15.64656,15.2,G,L28,UNK,CCD
5864,99942,,99942,2021-02-21 21:45:46.656000+00:00,155.58217,-15.64586,15.3,G,L28,UNK,CCD
5865,99942,,99942,2021-02-21 21:46:50.592000+00:00,155.58125,-15.6455,15.4,G,L28,UNK,CCD
5866,99942,,99942,2021-02-21 21:47:55.392000+00:00,155.58042,-15.64511,15.2,G,L28,UNK,CCD
5867,99942,,99942,2021-02-21 21:50:03.264000+00:00,155.57854,-15.64436,15.2,G,L28,UNK,CCD
5868,99942,,99942,2021-02-21 21:51:07.200000+00:00,155.57771,-15.64408,15.4,G,L28,UNK,CCD
5869,99942,,99942,2021-02-21 21:52:11.136000+00:00,155.57688,-15.64378,15.1,G,L28,UNK,CCD
5870,99942,,99942,2021-02-21 21:53:15.072000+00:00,155.57592,-15.64344,15.3,G,L28,UNK,CCD
5871,99942,,99942,2021-02-21 21:54:19.008000+00:00,155.57504,-15.64292,15.2,G,L28,UNK,CCD
5872,99942,,99942,2021-02-21 21:55:22.944000+00:00,155.574,-15.64261,15.1,G,L28,UNK,CCD
5873,99942,,99942,2021-02-21 21:55:42.816000+00:00,155.57238,-15.64406,15.3,V,056,UCAC4,CCD
5874,99942,,99942,2021-02-21 21:56:26.880000+00:00,155.57325,-15.64228,15.2,G,L28,UNK,CCD
5875,99942,,99942,2021-02-21 21:57:30.816000+00:00,155.57242,-15.64197,15.2,G,L28,UNK,CCD
5876,99942,,99942,2021-02-21 22:00:27.936000+00:00,155.5685,-15.64247,15.4,V,056,UCAC4,CCD
5877,99942,,99942,2021-02-21 22:00:41.760000+00:00,155.57083,-15.64122,15.2,G,K83,Gaia2,CCD
5878,99942,,99942,2021-02-21 22:04:54.048000+00:00,155.56733,-15.63983,15.3,G,K83,Gaia2,CCD
5879,99942,,99942,2021-02-21 22:05:12.192000+00:00,155.56438,-15.64081,15.3,V,056,UCAC4,CCD
5880,99942,,99942,2021-02-21 22:09:57.312000+00:00,155.56054,-15.63917,15.3,V,056,UCAC4,CCD
5881,99942,,99942,2021-02-21 22:13:17.760000+00:00,155.56029,-15.63694,15.3,G,K83,Gaia2,CCD
5882,99942,,99942,2021-02-21 22:14:41.568000+00:00,155.55658,-15.63764,15.5,V,056,UCAC4,CCD
5883,99942,,99942,2021-02-21 22:19:26.688000+00:00,155.55263,-15.636,15.4,V,056,UCAC4,CCD
5884,99942,,99942,2021-02-21 22:24:10.944000+00:00,155.54862,-15.63439,15.4,V,056,UCAC4,CCD
5885,99942,,99942,2021-02-21 22:24:50.688000+00:00,155.55067,-15.63317,15.3,G,K83,Gaia2,CCD
5886,99942,,99942,2021-02-21 22:28:56.064000+00:00,155.54467,-15.63281,15.4,V,056,UCAC4,CCD
5887,99942,,99942,2021-02-21 22:33:41.184000+00:00,155.54071,-15.63117,15.6,V,056,UCAC4,CCD
5888,99942,,99942,2021-02-21 22:38:26.304000+00:00,155.53675,-15.62953,15.5,V,056,UCAC4,CCD
5889,99942,,99942,2021-02-22 00:27:50.285000+00:00,155.44862,-15.59225,15.3,G,G33,Gaia2,CCD
5890,99942,,99942,2021-02-22 00:34:34.464000+00:00,155.44304,-15.59033,15.3,G,G33,Gaia2,CCD
5891,99942,,99942,2021-02-22 04:09:51.264000+00:00,155.28017,-15.51469,15.3,G,851,Gaia2,CCD
5892,99942,,99942,2021-02-22 04:20:58.272000+00:00,155.27067,-15.51078,15.2,G,851,Gaia2,CCD
5893,99942,,F011495,2021-02-22 06:20:55.392000+00:00,155.18492,-15.46675,15.9,R,U71,UCAC4,CCD
5894,99942,,F011495,2021-02-22 06:37:22.944000+00:00,155.171,-15.46131,15.9,R,U71,UCAC4,CCD
5895,99942,,F011495,2021-02-22 06:54:20.736000+00:00,155.15654,-15.45525,15.9,R,U71,UCAC4,CCD
5896,99942,,A10vqaN,2021-02-22 10:02:07.380000+00:00,155.00762,-15.38567,15.11,Ao,T08,Gaia2,CCD
5897,99942,,A10vqaN,2021-02-22 10:04:46.320000+00:00,155.00535,-15.38478,15.11,Ao,T08,Gaia2,CCD
5898,99942,,A10vqaN,2021-02-22 10:08:45.270000+00:00,155.00189,-15.38339,15.1,Ao,T08,Gaia2,CCD
5899,99942,,A10vqaN,2021-02-22 10:18:44.870000+00:00,154.99323,-15.37988,15.07,Ao,T08,Gaia2,CCD
5900,99942,,99942,2021-02-22 18:11:19.104000+00:00,154.6335,-15.21192,15.1,G,M44,Gaia2,CCD
5901,99942,,99942,2021-02-22 18:26:26.304000+00:00,154.62104,-15.20711,15.2,G,M44,Gaia2,CCD
5902,99942,,99942,2021-02-22 18:41:31.776000+00:00,154.60792,-15.20169,15.2,G,M44,Gaia2,CCD
5903,99942,,99942,2021-02-22 20:44:37.248000+00:00,154.50133,-15.15814,15.8,V,M47,UCAC4,CCD
5904,99942,,99942,2021-02-22 20:47:17.952000+00:00,154.49867,-15.15667,16.0,V,M47,UCAC4,CCD
5905,99942,,99942,2021-02-22 20:53:32.064000+00:00,154.49342,-15.15464,16.5,V,M47,UCAC4,CCD
5906,99942,,99942,2021-02-22 20:56:16.224000+00:00,154.49062,-15.1535,16.6,V,M47,UCAC4,CCD
5907,99942,,99942,2021-02-22 20:59:43.584000+00:00,154.48825,-15.15219,15.2,V,M47,UCAC4,CCD
5908,99942,,99942,2021-02-22 21:19:19.402000+00:00,154.48025,-15.14947,15.6,G,L54,Gaia2,CCD
5909,99942,,99942,2021-02-22 21:43:42.240000+00:00,154.46004,-15.14136,15.6,V,056,UCAC4,CCD
5910,99942,,99942,2021-02-22 21:48:27.360000+00:00,154.456,-15.13967,15.8,V,056,UCAC4,CCD
5911,99942,,99942,2021-02-22 21:53:11.616000+00:00,154.452,-15.13797,15.8,V,056,UCAC4,CCD
5912,99942,,99942,2021-02-22 21:57:56.736000+00:00,154.44804,-15.13628,15.7,V,056,UCAC4,CCD
5913,99942,,99942,2021-02-22 22:02:40.992000+00:00,154.44404,-15.13453,15.9,V,056,UCAC4,CCD
5914,99942,,99942,2021-02-22 22:21:04.752000+00:00,154.42792,-15.12736,15.7,G,L54,Gaia2,CCD
5915,99942,,99942,2021-02-22 23:28:06.931000+00:00,154.37092,-15.10283,15.6,G,L54,Gaia2,CCD
5916,99942,,99942,2021-02-23 00:29:47.300000+00:00,154.32457,-15.08131,15.9,G,Z80,Gaia2,CCD
5917,99942,,99942,2021-02-23 00:32:17.300000+00:00,154.32238,-15.08044,16.3,G,Z80,Gaia2,CCD
5918,99942,,A10vv6O,2021-02-23 10:20:28.420000+00:00,153.86096,-14.85553,15.29,Ao,T08,Gaia2,CCD
5919,99942,,A10vv6O,2021-02-23 10:56:28.510000+00:00,153.82935,-14.842,15.36,Ao,T08,Gaia2,CCD
5920,99942,,A10vv6O,2021-02-23 11:32:11.110000+00:00,153.79809,-14.82839,15.47,Ao,T08,Gaia2,CCD
5921,99942,,A10vv6O,2021-02-23 12:07:57.880000+00:00,153.76684,-14.81465,15.5,Ao,T08,Gaia2,CCD
5922,99942,,LT8MC35,2021-02-23 14:54:05.763000+00:00,154.1251,-14.56256,15.6,G,C57,Gaia2,CCD
5923,99942,,LT8MC35,2021-02-23 15:04:05.763000+00:00,154.12051,-14.55909,15.6,G,C57,Gaia2,CCD
5924,99942,,LT8MC35,2021-02-23 15:14:05.763000+00:00,154.11558,-14.55542,15.4,G,C57,Gaia2,CCD
5925,99942,,LT8MC35,2021-02-23 15:34:05.762000+00:00,154.10611,-14.54819,15.3,G,C57,Gaia2,CCD
5926,99942,,LT8MC35,2021-02-23 15:44:05.762000+00:00,154.10098,-14.54518,15.5,G,C57,Gaia2,CCD
5927,99942,,LT8MC35,2021-02-23 16:04:05.761000+00:00,154.09224,-14.53731,15.4,G,C57,Gaia2,CCD
5928,99942,,LT8MC35,2021-02-23 16:14:05.761000+00:00,154.08737,-14.53372,15.4,G,C57,Gaia2,CCD
5929,99942,,LT8MC35,2021-02-23 16:24:05.761000+00:00,154.0824,-14.52995,15.3,G,C57,Gaia2,CCD
5930,99942,,LT8MC35,2021-02-23 16:44:05.760000+00:00,154.07279,-14.52268,15.3,G,C57,Gaia2,CCD
5931,99942,,LT8MC35,2021-02-23 17:04:05.760000+00:00,154.06285,-14.51558,15.3,G,C57,Gaia2,CCD
5932,99942,,LT8MC35,2021-02-23 17:14:05.759000+00:00,154.05862,-14.51194,15.3,G,C57,Gaia2,CCD
5933,99942,,LT8MC35,2021-02-23 17:24:05.759000+00:00,154.05358,-14.50836,15.2,G,C57,Gaia2,CCD
5934,99942,,LT8MC35,2021-02-23 17:34:05.759000+00:00,154.04855,-14.50491,15.2,G,C57,Gaia2,CCD
5935,99942,,LT8MC35,2021-02-23 17:44:05.759000+00:00,154.04363,-14.50094,15.3,G,C57,Gaia2,CCD
5936,99942,,LT8MC35,2021-02-23 18:04:05.758000+00:00,154.0337,-14.49399,15.2,G,C57,Gaia2,CCD
5937,99942,,LT8MC35,2021-02-23 18:14:05.758000+00:00,154.02913,-14.49036,15.3,G,C57,Gaia2,CCD
5938,99942,,LT8MC35,2021-02-23 18:24:05.757000+00:00,154.02426,-14.48725,15.5,G,C57,Gaia2,CCD
5939,99942,,LT8MC35,2021-02-23 18:34:05.757000+00:00,154.01935,-14.48345,15.3,G,C57,Gaia2,CCD
5940,99942,,LT8MC35,2021-02-23 18:44:05.757000+00:00,154.01428,-14.47961,15.2,G,C57,Gaia2,CCD
5941,99942,,LT8MC35,2021-02-23 19:04:05.756000+00:00,154.00418,-14.47245,15.2,G,C57,Gaia2,CCD
5942,99942,,LT8MC35,2021-02-23 19:14:05.756000+00:00,153.99923,-14.4687,15.2,G,C57,Gaia2,CCD
5943,99942,,LT8MC35,2021-02-23 19:24:05.756000+00:00,153.99411,-14.46545,15.1,G,C57,Gaia2,CCD
5944,99942,,LT8MC35,2021-02-23 19:34:05.756000+00:00,153.98928,-14.46188,15.1,G,C57,Gaia2,CCD
5945,99942,,LT8MC35,2021-02-23 19:44:05.755000+00:00,153.98443,-14.45805,15.1,G,C57,Gaia2,CCD
5946,99942,,LT8MC35,2021-02-23 19:54:05.755000+00:00,153.97951,-14.45447,15.1,G,C57,Gaia2,CCD
5947,99942,,LT8MC35,2021-02-23 20:04:05.755000+00:00,153.97426,-14.45097,15.1,G,C57,Gaia2,CCD
5948,99942,,LT8MC35,2021-02-23 20:14:05.755000+00:00,153.96952,-14.44741,15.1,G,C57,Gaia2,CCD
5949,99942,,LT8MC35,2021-02-23 20:24:05.754000+00:00,153.96431,-14.44376,15.1,G,C57,Gaia2,CCD
5950,99942,,LT8MC35,2021-02-23 20:34:05.754000+00:00,153.95907,-14.4401,15.1,G,C57,Gaia2,CCD
5951,99942,,LT8MC35,2021-02-23 20:44:05.754000+00:00,153.95396,-14.43661,15.2,G,C57,Gaia2,CCD
5952,99942,,LT8MC35,2021-02-23 20:54:05.754000+00:00,153.94887,-14.43301,15.2,G,C57,Gaia2,CCD
5953,99942,,LT8MC35,2021-02-23 21:04:05.753000+00:00,153.94402,-14.42958,15.2,G,C57,Gaia2,CCD
5954,99942,,LT8MC35,2021-02-23 21:14:05.753000+00:00,153.93888,-14.42607,15.2,G,C57,Gaia2,CCD
5955,99942,,LT8MC35,2021-02-23 21:24:05.753000+00:00,153.93361,-14.42254,15.3,G,C57,Gaia2,CCD
5956,99942,,LT8MC35,2021-02-23 21:34:05.752000+00:00,153.92829,-14.41894,15.2,G,C57,Gaia2,CCD
5957,99942,,LT8MC35,2021-02-23 21:44:05.752000+00:00,153.92333,-14.41545,15.2,G,C57,Gaia2,CCD
5958,99942,,99942,2021-02-23 21:49:01.056000+00:00,153.32117,-14.59981,15.4,G,L06,Gaia2,CCD
5959,99942,,99942,2021-02-23 22:01:48.288000+00:00,153.31029,-14.59511,15.4,G,L06,Gaia2,CCD
5960,99942,,LT8MC35,2021-02-23 22:14:05.751000+00:00,153.90763,-14.40455,15.3,G,C57,Gaia2,CCD
5961,99942,,99942,2021-02-23 22:14:35.520000+00:00,153.29946,-14.59014,15.5,G,L06,Gaia2,CCD
5962,99942,,LT8MC35,2021-02-23 22:24:05.751000+00:00,153.90253,-14.4011,15.3,G,C57,Gaia2,CCD
5963,99942,,LT8MC35,2021-02-23 23:14:05.750000+00:00,153.87645,-14.38305,15.2,G,C57,Gaia2,CCD
5964,99942,,LT8MC35,2021-02-23 23:24:05.750000+00:00,153.87103,-14.38011,15.4,G,C57,Gaia2,CCD
5965,99942,,LT8MC35,2021-02-24 00:14:05.748000+00:00,153.84491,-14.36211,15.5,G,C57,Gaia2,CCD
5966,99942,,LT8MC35,2021-02-24 00:24:05.748000+00:00,153.83935,-14.35835,15.6,G,C57,Gaia2,CCD
5967,99942,,LT8MC35,2021-02-24 00:34:05.748000+00:00,153.83432,-14.35484,15.5,G,C57,Gaia2,CCD
5968,99942,,LT8MC35,2021-02-24 00:44:05.747000+00:00,153.82885,-14.35143,15.5,G,C57,Gaia2,CCD
5969,99942,,LT8MC35,2021-02-24 00:54:05.747000+00:00,153.8235,-14.34781,15.6,G,C57,Gaia2,CCD
5970,99942,,LT8MC35,2021-02-24 01:04:05.747000+00:00,153.81831,-14.34433,15.7,G,C57,Gaia2,CCD
5971,99942,,LT8MC35,2021-02-24 01:14:05.747000+00:00,153.81264,-14.34101,15.5,G,C57,Gaia2,CCD
5972,99942,,LT8MC35,2021-02-24 01:54:05.746000+00:00,153.79111,-14.3265,15.7,G,C57,Gaia2,CCD
5973,99942,,S513692,2021-02-24 02:16:48+00:00,153.10596,-14.47608,15.6,R,Y00,UCAC4,CCD
5974,99942,,S513692,2021-02-24 02:18:11.808000+00:00,153.10462,-14.47564,15.6,R,Y00,UCAC4,CCD
5975,99942,,S513692,2021-02-24 02:19:37.344000+00:00,153.10321,-14.47528,15.4,R,Y00,UCAC4,CCD
5976,99942,,99942,2021-02-24 03:21:33.149000+00:00,153.06004,-14.46842,15.7,G,W33,Gaia2,CCD
5977,99942,,99942,2021-02-24 03:29:23.942000+00:00,153.05325,-14.46542,15.7,G,W33,Gaia2,CCD
5978,99942,,99942,2021-02-24 03:37:14.131000+00:00,153.0465,-14.46242,15.7,G,W33,Gaia2,CCD
5979,99942,,99942,2021-02-24 03:45:03.370000+00:00,153.03975,-14.45944,15.7,G,W33,Gaia2,CCD
5980,99942,,99942,2021-02-24 03:52:52.694000+00:00,153.03296,-14.45644,15.7,G,W33,Gaia2,CCD
5981,99942,,99942,2021-02-24 04:01:39.302000+00:00,153.02533,-14.45308,15.7,G,W33,Gaia2,CCD
5982,99942,,LT8MC35,2021-02-24 06:24:05.738000+00:00,153.64046,-14.2319,15.6,G,C57,Gaia2,CCD
5983,99942,,LT8MC35,2021-02-24 06:54:05.738000+00:00,153.62407,-14.22107,15.5,G,C57,Gaia2,CCD
5984,99942,,LT8MC35,2021-02-24 07:24:05.737000+00:00,153.60806,-14.21008,15.4,G,C57,Gaia2,CCD
5985,99942,,LT8MC35,2021-02-24 07:34:05.737000+00:00,153.60136,-14.20704,15.4,G,C57,Gaia2,CCD
5986,99942,,LT8MC35,2021-02-24 08:14:05.736000+00:00,153.57843,-14.193,15.4,G,C57,Gaia2,CCD
