obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec,is_targeted_row
172,99942,2004 MN4,K04M04N,2004-12-26 03:06:38.304000+00:00,12.22633,-29.40619,17.5,R,448,UCAC2,CCD,targeted_outlier,30.0,False
173,99942,2004 MN4,K04M04N,2004-12-26 03:08:06.432000+00:00,12.23067,-29.40511,18.7,R,683,GSCACT,CCD,targeted_outlier,30.0,False
174,99942,2004 MN4,K04M04N,2004-12-26 03:09:43.200000+00:00,12.23354,-29.40367,17.0,R,651,USNOA2,CCD,targeted_outlier,30.0,False
175,99942,2004 MN4,K04M04N,2004-12-26 03:10:45.408000+00:00,12.23517,-29.40339,19.6,R,683,GSCACT,CCD,targeted_outlier,30.0,False
176,99942,2004 MN4,K04M04N,2004-12-26 03:11:25.152000+00:00,12.23671,-29.40222,16.8,R,651,USNOA2,CCD,targeted_outlier,30.0,False
177,99942,2004 MN4,K04M04N,2004-12-26 03:12:50.688000+00:00,12.23917,-29.40111,16.9,R,651,USNOA2,CCD,targeted_outlier,30.0,False
178,99942,2004 MN4,K04M04N,2004-12-26 03:13:31.296000+00:00,12.24071,-29.40081,19.3,R,683,GSCACT,CCD,targeted_outlier,30.0,False
179,99942,2004 MN4,K04M04N,2004-12-26 03:15:55.584000+00:00,12.24329,-29.39844,17.3,R,448,UCAC2,CCD,targeted_outlier,30.0,False
180,99942,2004 MN4,K04M04N,2004-12-26 03:16:28.416000+00:00,12.24579,-29.39839,19.1,R,683,GSCACT,CCD,targeted_outlier,30.0,False
181,99942,2004 MN4,K04M04N,2004-12-26 03:19:14.304000+00:00,12.25088,-29.39572,20.3,R,683,GSCACT,CCD,targeted_outlier,30.0,False
182,99942,2004 MN4,K04M04N,2004-12-26 03:22:03.648000+00:00,12.25592,-29.39367,18.7,R,683,GSCACT,CCD,targeted_outlier,30.0,False
183,99942,2004 MN4,W0077E,2004-12-26 16:13:08.256000+00:00,13.71854,-28.76386,19.5,R,097,USNOA2,CCD,targeted_outlier,30.0,False
184,99942,2004 MN4,W0077E,2004-12-26 16:17:26.592000+00:00,13.72612,-28.76061,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
185,99942,2004 MN4,W0077E,2004-12-26 16:22:09.120000+00:00,13.73508,-28.75639,20.5,R,097,USNOA2,CCD,targeted_outlier,30.0,False
186,99942,2004 MN4,W0077E,2004-12-26 16:23:45.888000+00:00,13.73758,-28.75531,17.9,R,097,USNOA2,CCD,targeted_outlier,30.0,False
187,99942,2004 MN4,W0077E,2004-12-26 16:25:22.656000+00:00,13.74062,-28.75394,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
188,99942,2004 MN4,W0077E,2004-12-26 16:26:44.736000+00:00,13.74275,-28.75281,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
189,99942,2004 MN4,W0077E,2004-12-26 16:27:52.128000+00:00,13.74446,-28.75178,16.7,R,097,USNOA2,CCD,targeted_outlier,30.0,False
190,99942,2004 MN4,W0077E,2004-12-26 16:28:58.656000+00:00,13.74671,-28.75089,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
191,99942,2004 MN4,W0077E,2004-12-26 16:30:04.320000+00:00,13.7485,-28.75003,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
192,99942,2004 MN4,W0077E,2004-12-26 16:31:11.712000+00:00,13.75058,-28.74919,17.8,R,097,USNOA2,CCD,targeted_outlier,30.0,False
193,99942,2004 MN4,W0077E,2004-12-26 16:32:19.968000+00:00,13.75254,-28.74831,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
194,99942,2004 MN4,W0077E,2004-12-26 16:33:27.360000+00:00,13.7545,-28.74714,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
195,99942,2004 MN4,W0077E,2004-12-26 16:34:33.888000+00:00,13.75642,-28.74636,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
196,99942,2004 MN4,W0077E,2004-12-26 16:45:08.928000+00:00,13.775,-28.73761,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
197,99942,2004 MN4,W0077E,2004-12-26 16:47:51.360000+00:00,13.77967,-28.73533,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
198,99942,2004 MN4,W0077E,2004-12-26 16:48:57.888000+00:00,13.78163,-28.73439,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
199,99942,2004 MN4,W0077E,2004-12-26 16:50:05.280000+00:00,13.78358,-28.73344,17.5,R,097,USNOA2,CCD,targeted_outlier,30.0,False
200,99942,2004 MN4,W0077E,2004-12-26 16:51:10.944000+00:00,13.78571,-28.73261,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
201,99942,2004 MN4,W0077E,2004-12-26 16:53:38.688000+00:00,13.79008,-28.73064,18.7,R,097,USNOA2,CCD,targeted_outlier,30.0,False
202,99942,2004 MN4,W0077E,2004-12-26 16:54:40.896000+00:00,13.79183,-28.72961,17.9,R,097,USNOA2,CCD,targeted_outlier,30.0,False
203,99942,2004 MN4,W0077E,2004-12-26 16:55:48.288000+00:00,13.79379,-28.72881,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
204,99942,2004 MN4,W0077E,2004-12-26 16:56:52.224000+00:00,13.79554,-28.72781,18.5,R,097,USNOA2,CCD,targeted_outlier,30.0,False
205,99942,2004 MN4,W0077E,2004-12-26 17:00:00.576000+00:00,13.80112,-28.72528,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
206,99942,2004 MN4,W0077E,2004-12-26 17:02:45.600000+00:00,13.806,-28.72294,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
207,99942,2004 MN4,W0077E,2004-12-26 17:03:48.672000+00:00,13.80779,-28.72214,18.4,R,097,USNOA2,CCD,targeted_outlier,30.0,False
208,99942,2004 MN4,W0077E,2004-12-26 17:05:55.680000+00:00,13.81158,-28.72028,18.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
209,99942,2004 MN4,W0077E,2004-12-26 17:06:58.752000+00:00,13.81333,-28.71936,17.9,R,097,USNOA2,CCD,targeted_outlier,30.0,False
210,99942,2004 MN4,W0077E,2004-12-26 17:08:02.688000+00:00,13.81521,-28.71856,18.6,R,097,USNOA2,CCD,targeted_outlier,30.0,False
211,99942,2004 MN4,W0077E,2004-12-26 17:09:05.760000+00:00,13.81696,-28.71772,18.4,R,097,USNOA2,CCD,targeted_outlier,30.0,False
212,99942,2004 MN4,W0077E,2004-12-26 17:10:08.832000+00:00,13.81879,-28.71681,18.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
213,99942,2004 MN4,W0077E,2004-12-26 17:11:12.768000+00:00,13.82062,-28.71597,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
214,99942,2004 MN4,W0077E,2004-12-26 17:12:16.704000+00:00,13.82279,-28.715,18.7,R,097,USNOA2,CCD,targeted_outlier,30.0,False
215,99942,2004 MN4,W0077E,2004-12-26 17:19:45.120000+00:00,13.83596,-28.70878,17.8,R,097,USNOA2,CCD,targeted_outlier,30.0,False
216,99942,2004 MN4,W0077E,2004-12-26 17:20:49.056000+00:00,13.83783,-28.70797,18.4,R,097,USNOA2,CCD,targeted_outlier,30.0,False
217,99942,2004 MN4,W0077E,2004-12-26 17:26:04.416000+00:00,13.84692,-28.7035,17.8,R,097,USNOA2,CCD,targeted_outlier,30.0,False
218,99942,2004 MN4,W0077E,2004-12-26 17:29:53.376000+00:00,13.85354,-28.70039,18.6,R,097,USNOA2,CCD,targeted_outlier,30.0,False
219,99942,2004 MN4,W0077E,2004-12-26 17:30:57.312000+00:00,13.85542,-28.69947,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
220,99942,2004 MN4,W0077E,2004-12-26 17:32:02.976000+00:00,13.85733,-28.69856,18.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
221,99942,2004 MN4,W0077E,2004-12-26 17:33:05.184000+00:00,13.85917,-28.69772,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
222,99942,2004 MN4,W0077E,2004-12-26 17:34:08.256000+00:00,13.86117,-28.69675,19.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
223,99942,2004 MN4,W0077E,2004-12-26 17:36:14.400000+00:00,13.86479,-28.69494,19.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
224,99942,2004 MN4,W0077E,2004-12-26 17:38:24+00:00,13.86854,-28.69322,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
225,99942,2004 MN4,W0077E,2004-12-26 17:39:27.072000+00:00,13.87058,-28.69231,19.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
226,99942,2004 MN4,W0077E,2004-12-26 17:45:52.416000+00:00,13.88162,-28.68706,18.4,R,097,USNOA2,CCD,targeted_outlier,30.0,False
227,99942,2004 MN4,W0077E,2004-12-26 17:46:54.624000+00:00,13.8835,-28.68625,18.3,R,097,USNOA2,CCD,targeted_outlier,30.0,False
228,99942,2004 MN4,W0077E,2004-12-26 17:49:04.224000+00:00,13.88733,-28.68428,18.7,R,097,USNOA2,CCD,targeted_outlier,30.0,False
229,99942,2004 MN4,W0077E,2004-12-26 17:50:09.024000+00:00,13.88933,-28.68333,18.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
230,99942,2004 MN4,W0077E,2004-12-26 17:58:48.288000+00:00,13.90475,-28.67586,18.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
231,99942,2004 MN4,W0077E,2004-12-26 17:59:51.360000+00:00,13.90654,-28.675,19.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
232,99942,2004 MN4,W0077E,2004-12-26 18:00:57.888000+00:00,13.90825,-28.67431,19.4,R,097,USNOA2,CCD,targeted_outlier,30.0,False
233,99942,2004 MN4,W0077E,2004-12-26 18:04:09.696000+00:00,13.91387,-28.6715,19.0,R,097,USNOA2,CCD,targeted_outlier,30.0,False
234,99942,2004 MN4,JS00134,2004-12-27 01:42:24.768000+00:00,14.76904,-28.29417,16.9,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
235,99942,2004 MN4,JS00134,2004-12-27 01:48:54.432000+00:00,14.78037,-28.28864,17.0,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
236,99942,2004 MN4,JS00134,2004-12-27 01:55:21.504000+00:00,14.7915,-28.28336,17.2,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
237,99942,2004 MN4,JS00134,2004-12-27 02:01:26.112000+00:00,14.80196,-28.27831,17.3,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
238,99942,2004 MN4,W00785,2004-12-27 16:15:09.216000+00:00,16.34575,-27.56561,16.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
239,99942,2004 MN4,W00785,2004-12-27 16:47:51.360000+00:00,16.40058,-27.53822,16.2,R,097,USNOA2,CCD,targeted_outlier,30.0,False
240,99942,2004 MN4,W00785,2004-12-27 17:15:00+00:00,16.44604,-27.51525,16.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
241,99942,2004 MN4,W00785,2004-12-27 17:44:57.984000+00:00,16.49637,-27.48964,16.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
242,99942,2004 MN4,K04M04N,2004-12-27 17:45:50.688000+00:00,16.51188,-27.49142,16.9,R,952,USNOA2,CCD,targeted_outlier,30.0,False
243,99942,2004 MN4,K04M04N,2004-12-27 17:47:29.184000+00:00,16.51458,-27.48969,17.2,R,952,USNOA2,CCD,targeted_outlier,30.0,False
244,99942,2004 MN4,K04M04N,2004-12-27 17:49:39.648000+00:00,16.51817,-27.48797,16.9,R,952,USNOA2,CCD,targeted_outlier,30.0,False
245,99942,2004 MN4,K04M04N,2004-12-27 17:54:01.440000+00:00,16.52542,-27.48428,16.8,R,952,USNOA2,CCD,targeted_outlier,30.0,False
246,99942,2004 MN4,K04M04N,2004-12-27 17:58:22.368000+00:00,16.53279,-27.48061,16.8,R,952,USNOA2,CCD,targeted_outlier,30.0,False
247,99942,2004 MN4,K04M04N,2004-12-27 18:01:38.496000+00:00,16.53833,-27.47794,16.4,R,952,USNOA2,CCD,targeted_outlier,30.0,False
248,99942,2004 MN4,K04M04N,2004-12-27 18:07:05.952000+00:00,16.54742,-27.47339,16.6,R,952,USNOA2,CCD,targeted_outlier,30.0,False
249,99942,2004 MN4,W00785,2004-12-27 18:08:15.936000+00:00,16.53563,-27.46972,16.1,R,097,USNOA2,CCD,targeted_outlier,30.0,False
250,99942,2004 MN4,K04M04N,2004-12-27 18:11:27.744000+00:00,16.55479,-27.46983,16.7,R,952,USNOA2,CCD,targeted_outlier,30.0,False
251,99942,2004 MN4,K04M04N,2004-12-27 18:15:49.536000+00:00,16.56208,-27.46622,17.0,R,952,USNOA2,CCD,targeted_outlier,30.0,False
252,99942,2004 MN4,K04M04N,2004-12-27 18:17:52.224000+00:00,16.5655,-27.46456,16.7,V,941,UCAC2,CCD,targeted_outlier,30.0,False
253,99942,2004 MN4,K04M04N,2004-12-27 18:20:10.464000+00:00,16.56942,-27.4625,16.9,R,952,USNOA2,CCD,targeted_outlier,30.0,False
254,99942,2004 MN4,K04M04N,2004-12-27 18:20:24.288000+00:00,16.56975,-27.46242,16.6,V,941,UCAC2,CCD,targeted_outlier,30.0,False
255,99942,2004 MN4,K04M04N,2004-12-27 18:24:32.256000+00:00,16.57675,-27.45881,16.8,R,952,USNOA2,CCD,targeted_outlier,30.0,False
256,99942,2004 MN4,K04M04N,2004-12-27 18:25:29.280000+00:00,16.57829,-27.45822,16.8,V,941,UCAC2,CCD,targeted_outlier,30.0,False
257,99942,2004 MN4,K04M04N,2004-12-27 18:27:11.232000+00:00,16.58117,-27.45678,16.7,V,941,UCAC2,CCD,targeted_outlier,30.0,False
258,99942,2004 MN4,K04M04N,2004-12-27 18:32:50.784000+00:00,16.59063,-27.45208,17.0,V,941,UCAC2,CCD,targeted_outlier,30.0,False
259,99942,2004 MN4,,2004-12-27 18:49:00.192000+00:00,16.61725,-27.43858,16.5,V,170,UCAC2,CCD,targeted_outlier,30.0,False
260,99942,2004 MN4,,2004-12-27 18:51:32.256000+00:00,16.62146,-27.43647,16.6,V,170,UCAC2,CCD,targeted_outlier,30.0,False
261,99942,2004 MN4,,2004-12-27 18:52:35.328000+00:00,16.62325,-27.43558,16.7,V,170,UCAC2,CCD,targeted_outlier,30.0,False
262,99942,2004 MN4,,2004-12-27 19:00:09.792000+00:00,16.63592,-27.42922,16.7,V,170,UCAC2,CCD,targeted_outlier,30.0,False
263,99942,2004 MN4,,2004-12-27 19:01:50.016000+00:00,16.63875,-27.42786,16.9,V,170,UCAC2,CCD,targeted_outlier,30.0,False
264,99942,2004 MN4,K04M04N,2004-12-27 19:03:42.336000+00:00,16.64254,-27.42589,17.2,R,952,UCAC2,CCD,targeted_outlier,30.0,False
265,99942,2004 MN4,,2004-12-27 19:04:34.176000+00:00,16.64329,-27.42556,16.9,V,170,UCAC2,CCD,targeted_outlier,30.0,False
266,99942,2004 MN4,K04M04N,2004-12-27 19:12:09.504000+00:00,16.65675,-27.41892,17.2,R,952,UCAC2,CCD,targeted_outlier,30.0,False
267,99942,2004 MN4,K04M04N,2004-12-27 19:20:52.224000+00:00,16.67129,-27.41147,17.0,R,952,UCAC2,CCD,targeted_outlier,30.0,False
268,99942,2004 MN4,K04M04N,2004-12-27 19:29:35.808000+00:00,16.68608,-27.40411,17.2,R,952,UCAC2,CCD,targeted_outlier,30.0,False
269,99942,2004 MN4,K04M04N,2004-12-27 19:38:18.528000+00:00,16.70046,-27.39681,17.4,R,952,UCAC2,CCD,targeted_outlier,30.0,False
270,99942,2004 MN4,K04M04N,2004-12-27 19:46:59.520000+00:00,16.71529,-27.38922,17.2,R,952,UCAC2,CCD,targeted_outlier,30.0,False
271,99942,2004 MN4,K04M04N,2004-12-28 02:01:46.848000+00:00,17.37346,-27.07428,17.6,R,649,UCAC2,CCD,targeted_outlier,30.0,False
272,99942,2004 MN4,K04M04N,2004-12-28 02:05:53.952000+00:00,17.38071,-27.07072,17.8,R,649,UCAC2,CCD,targeted_outlier,30.0,False
273,99942,2004 MN4,K04M04N,2004-12-28 02:10:00.192000+00:00,17.38704,-27.06678,17.4,R,649,UCAC2,CCD,targeted_outlier,30.0,False
274,99942,2004 MN4,K04M04N,2004-12-28 02:14:06.432000+00:00,17.39404,-27.06361,17.5,R,649,UCAC2,CCD,targeted_outlier,30.0,False
275,99942,2004 MN4,K04M04N,2004-12-28 02:18:12.672000+00:00,17.40092,-27.06014,17.4,R,649,UCAC2,CCD,targeted_outlier,30.0,False
276,99942,2004 MN4,K04M04N,2004-12-28 10:07:22.656000+00:00,18.21171,-26.641,16.5,V,428,UCAC2,CCD,targeted_outlier,30.0,False
277,99942,2004 MN4,K04M04N,2004-12-28 10:08:56.832000+00:00,18.21429,-26.63958,16.5,V,428,UCAC2,CCD,targeted_outlier,30.0,False
278,99942,2004 MN4,K04M04N,2004-12-28 10:10:31.008000+00:00,18.217,-26.63825,16.8,V,428,UCAC2,CCD,targeted_outlier,30.0,False
279,99942,2004 MN4,K04M04N,2004-12-28 10:12:05.184000+00:00,18.2195,-26.63689,16.6,V,428,UCAC2,CCD,targeted_outlier,30.0,False
280,99942,2004 MN4,K04M04N,2004-12-28 10:13:39.360000+00:00,18.22183,-26.63553,16.6,V,428,UCAC2,CCD,targeted_outlier,30.0,False
281,99942,2004 MN4,K04M04N,2004-12-29 00:35:48.768000+00:00,19.69679,-25.92775,16.7,R,734,UCAC2,CCD,targeted_outlier,30.0,False
282,99942,2004 MN4,K04M04N,2004-12-29 00:37:24.672000+00:00,19.69917,-25.92644,16.9,R,734,UCAC2,CCD,targeted_outlier,30.0,False
283,99942,2004 MN4,K04M04N,2004-12-29 00:39:00.576000+00:00,19.70192,-25.92503,17.0,R,734,UCAC2,CCD,targeted_outlier,30.0,False
284,99942,2004 MN4,K04M04N,2004-12-29 00:40:37.344000+00:00,19.70433,-25.92375,16.7,R,734,UCAC2,CCD,targeted_outlier,30.0,False
285,99942,2004 MN4,K04M04N,2004-12-29 10:17:54.240000+00:00,20.65433,-25.43189,17.4,V,300,UNK,CCD,targeted_outlier,30.0,False
286,99942,2004 MN4,K04M04N,2004-12-29 10:20:21.984000+00:00,20.65817,-25.43036,17.3,V,300,UNK,CCD,targeted_outlier,30.0,False
287,99942,2004 MN4,K04M04N,2004-12-29 10:22:49.728000+00:00,20.66246,-25.42786,17.7,V,300,UNK,CCD,targeted_outlier,30.0,False
288,99942,2004 MN4,K04M04N,2004-12-29 10:33:34.272000+00:00,20.671,-25.396,17.1,V,428,UCAC2,CCD,targeted_outlier,30.0,False
289,99942,2004 MN4,K04M04N,2004-12-29 10:35:07.584000+00:00,20.67312,-25.39464,16.9,V,428,UCAC2,CCD,targeted_outlier,30.0,False
290,99942,2004 MN4,K04M04N,2004-12-29 10:36:42.624000+00:00,20.67554,-25.39342,17.1,V,428,UCAC2,CCD,targeted_outlier,30.0,False
291,99942,2004 MN4,K04M04N,2004-12-29 10:38:17.664000+00:00,20.67833,-25.392,16.8,V,428,UCAC2,CCD,targeted_outlier,30.0,False
292,99942,2004 MN4,K04M04N,2004-12-29 10:39:50.976000+00:00,20.68054,-25.39056,17.1,V,428,UCAC2,CCD,targeted_outlier,30.0,False
293,99942,2004 MN4,K04M04N,2004-12-30 11:34:51.974000+00:00,23.064721,-24.116197,16.6,R,422,UCAC2,CCD,targeted_outlier,30.0,False
294,99942,2004 MN4,K04M04N,2004-12-30 11:36:07.229000+00:00,23.066579,-24.115117,16.6,R,422,UCAC2,CCD,targeted_outlier,30.0,False
295,99942,2004 MN4,K04M04N,2004-12-30 11:37:35.011000+00:00,23.068746,-24.113825,16.7,R,422,UCAC2,CCD,targeted_outlier,30.0,False
296,99942,2004 MN4,K04M04N,2004-12-30 11:52:41.952000+00:00,23.09171,-24.09953,16.8,R,423,UCAC2,CCD,targeted_outlier,30.0,False
297,99942,2004 MN4,K04M04N,2004-12-30 12:01:15.168000+00:00,23.10454,-24.09206,16.9,R,423,UCAC2,CCD,targeted_outlier,30.0,False
298,99942,2004 MN4,K04M04N,2004-12-30 17:04:47.424000+00:00,23.59533,-23.86114,17.3,V,434,USNOA2,CCD,targeted_outlier,30.0,False
299,99942,2004 MN4,K04M04N,2004-12-30 17:07:17.760000+00:00,23.59838,-23.85972,17.2,V,434,USNOA2,CCD,targeted_outlier,30.0,False
300,99942,2004 MN4,K04M04N,2004-12-30 17:10:26.112000+00:00,23.60333,-23.85728,17.4,V,434,USNOA2,CCD,targeted_outlier,30.0,False
301,99942,2004 MN4,K04M04N,2004-12-30 17:12:34.848000+00:00,23.60692,-23.85556,16.7,R,587,USNOA2,CCD,targeted_outlier,30.0,False
302,99942,2004 MN4,K04M04N,2004-12-30 17:13:16.320000+00:00,23.60692,-23.85514,17.2,V,434,USNOA2,CCD,targeted_outlier,30.0,False
303,99942,2004 MN4,K04M04N,2004-12-30 17:15:12.096000+00:00,23.61038,-23.85322,16.7,R,587,USNOA2,CCD,targeted_outlier,30.0,False
304,99942,2004 MN4,K04M04N,2004-12-30 17:15:56.160000+00:00,23.61096,-23.85267,17.1,V,434,USNOA2,CCD,targeted_outlier,30.0,False
305,99942,2004 MN4,K04M04N,2004-12-30 17:20:24+00:00,23.618,-23.849,16.6,R,587,USNOA2,CCD,targeted_outlier,30.0,False
306,99942,2004 MN4,K04M04N,2004-12-30 17:25:47.136000+00:00,23.62596,-23.84431,17.0,R,587,USNOA2,CCD,targeted_outlier,30.0,False
307,99942,2004 MN4,K04M04N,2004-12-30 17:28:22.656000+00:00,23.63,-23.84239,16.6,R,587,USNOA2,CCD,targeted_outlier,30.0,False
308,99942,2004 MN4,K04M04N,2004-12-30 20:13:20.640000+00:00,23.87142,-23.70097,16.3,R,176,UCAC2,CCD,targeted_outlier,30.0,False
309,99942,2004 MN4,K04M04N,2004-12-30 20:14:07.296000+00:00,23.87267,-23.70028,16.4,R,176,UCAC2,CCD,targeted_outlier,30.0,False
310,99942,2004 MN4,K04M04N,2004-12-30 20:14:53.088000+00:00,23.87379,-23.69964,16.3,R,176,UCAC2,CCD,targeted_outlier,30.0,False
311,99942,2004 MN4,K04M04N,2004-12-30 20:15:39.744000+00:00,23.87487,-23.69897,16.4,R,176,UCAC2,CCD,targeted_outlier,30.0,False
312,99942,2004 MN4,K04M04N,2004-12-30 20:16:26.400000+00:00,23.87604,-23.69833,16.4,R,176,UCAC2,CCD,targeted_outlier,30.0,False
313,99942,2004 MN4,K04M04N,2004-12-31 01:05:08.736000+00:00,24.30542,-23.43181,17.1,R,I77,UCAC2,CCD,targeted_outlier,30.0,False
314,99942,2004 MN4,K04M04N,2004-12-31 01:05:41.568000+00:00,24.30608,-23.43142,17.2,R,I77,UCAC2,CCD,targeted_outlier,30.0,False
315,99942,2004 MN4,K04M04N,2004-12-31 01:06:15.264000+00:00,24.30733,-23.43081,17.5,R,I77,UCAC2,CCD,targeted_outlier,30.0,False
316,99942,2004 MN4,K04M04N,2004-12-31 01:19:15.456000+00:00,24.34833,-23.44019,17.4,R,715,UCAC2,CCD,targeted_outlier,30.0,False
317,99942,2004 MN4,K04M04N,2004-12-31 01:35:53.376000+00:00,24.372,-23.42614,17.3,R,715,UCAC2,CCD,targeted_outlier,30.0,False
318,99942,2004 MN4,K04M04N,2004-12-31 01:44:13.632000+00:00,24.38379,-23.41917,17.2,R,715,UCAC2,CCD,targeted_outlier,30.0,False
319,99942,2004 MN4,K04M04N,2004-12-31 01:48:27.648000+00:00,24.38608,-23.417,17.7,R,734,UCAC2,CCD,targeted_outlier,30.0,False
320,99942,2004 MN4,K04M04N,2004-12-31 01:51:47.232000+00:00,24.39083,-23.41394,17.7,R,734,UCAC2,CCD,targeted_outlier,30.0,False
321,99942,2004 MN4,K04M04N,2004-12-31 01:52:52.896000+00:00,24.39608,-23.41181,17.3,R,715,UCAC2,CCD,targeted_outlier,30.0,False
322,99942,2004 MN4,K04M04N,2004-12-31 01:55:05.088000+00:00,24.39546,-23.41117,17.7,R,734,UCAC2,CCD,targeted_outlier,30.0,False
323,99942,2004 MN4,K04M04N,2004-12-31 11:17:38.112000+00:00,25.22804,-22.90908,16.5,R,423,UCAC2,CCD,targeted_outlier,30.0,False
324,99942,2004 MN4,K04M04N,2004-12-31 11:28:38.208000+00:00,25.24354,-22.89964,16.5,R,423,UCAC2,CCD,targeted_outlier,30.0,False
325,99942,2004 MN4,K04M04N,2004-12-31 11:41:38.400000+00:00,25.26187,-22.88831,16.5,R,423,UCAC2,CCD,targeted_outlier,30.0,False
326,99942,2004 MN4,K04M04N,2004-12-31 11:51:38.016000+00:00,25.27604,-22.87953,16.5,R,423,UCAC2,CCD,targeted_outlier,30.0,False
327,99942,2004 MN4,K04M04N,2004-12-31 17:48:34.848000+00:00,25.81788,-22.60567,17.7,V,104,USNOA2,CCD,targeted_outlier,30.0,False
328,99942,2004 MN4,K04M04N,2004-12-31 17:52:23.808000+00:00,25.82329,-22.60233,,,104,USNOA2,CCD,targeted_outlier,30.0,False
329,99942,2004 MN4,K04M04N,2004-12-31 17:55:37.344000+00:00,25.82783,-22.59961,,,104,USNOA2,CCD,targeted_outlier,30.0,False
330,99942,2004 MN4,JS00137,2005-01-01 04:13:22.080000+00:00,26.70833,-22.07678,16.7,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
331,99942,2004 MN4,JS00137,2005-01-01 04:23:53.664000+00:00,26.72267,-22.06778,16.6,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
332,99942,2004 MN4,JS00137,2005-01-01 04:39:17.280000+00:00,26.7435,-22.05458,16.7,V,H06,USNOB1,CCD,targeted_outlier,30.0,False
333,99942,2004 MN4,K04M04N,2005-01-01 17:04:44.832000+00:00,27.81496,-21.43467,16.8,R,185,USNOB1,CCD,targeted_outlier,30.0,False
334,99942,2004 MN4,K04M04N,2005-01-01 17:14:00.384000+00:00,27.82721,-21.42719,16.5,R,185,USNOB1,CCD,targeted_outlier,30.0,False
335,99942,2004 MN4,K04M04N,2005-01-01 17:44:57.984000+00:00,27.86758,-21.40075,17.1,V,434,USNOA2,CCD,targeted_outlier,30.0,False
336,99942,2004 MN4,K04M04N,2005-01-01 17:48:24.480000+00:00,27.87225,-21.39819,16.6,V,434,USNOA2,CCD,targeted_outlier,30.0,False
337,99942,2004 MN4,K04M04N,2005-01-01 17:51:13.824000+00:00,27.87537,-21.39619,17.7,V,434,USNOA2,CCD,targeted_outlier,30.0,False
338,99942,2004 MN4,K04M04N,2005-01-01 17:54:38.592000+00:00,27.88,-21.39306,17.4,V,434,USNOA2,CCD,targeted_outlier,30.0,False
339,99942,2004 MN4,K04M04N,2005-01-01 18:06:36.576000+00:00,27.89967,-21.38178,16.5,R,952,USNOA2,CCD,targeted_outlier,30.0,False
340,99942,2004 MN4,K04M04N,2005-01-01 18:17:28.896000+00:00,27.91408,-21.37278,16.3,R,952,USNOA2,CCD,targeted_outlier,30.0,False
341,99942,2004 MN4,K04M04N,2005-01-01 18:33:49.536000+00:00,27.93538,-21.35922,16.5,R,952,USNOA2,CCD,targeted_outlier,30.0,False
342,99942,2004 MN4,K04M04N,2005-01-01 18:47:49.344000+00:00,27.95021,-21.34869,,,A30,UCAC2,CCD,targeted_outlier,30.0,False
343,99942,2004 MN4,K04M04N,2005-01-01 18:49:30.432000+00:00,27.95237,-21.34733,,,A30,UCAC2,CCD,targeted_outlier,30.0,False
344,99942,2004 MN4,K04M04N,2005-01-01 19:01:02.496000+00:00,27.97092,-21.33664,16.4,R,952,USNOA2,CCD,targeted_outlier,30.0,False
